id,ingredients,steps,ingredients_clean
resep-24983847,"['1 bungkus kulit lumpia', '1 buah pisang matang (bisa pisang nangka/tanduk)', 'Secukupnya coklat tabur atau ceres', 'Secukupnya Minyak untuk menggoreng', '1 sdt tepung beri air sedikit (utk perekat kulit)']","[{'text': 'Kupas pisang. Potong sesuai selera. Saya memanjang, dibelah 2, lalu di iris lagi. dapat 12 potong', 'images': []}, {'text': 'Ambil kulit lumpia, taruh pisang di bag agak ujung, kasi ceres dikit lalu gulung dan rekatkan dengan air tepung. Nah ulangi sampai selesai', 'images': ['https://img-global.cpcdn.com/steps/772c31ce1cab6d26/400x400cq80/photo.jpg']}, {'text': 'Panaskan minyak, lalu kecilkan api agar tidak lgs gosong. Masukkan pisang yg sudah dibungkus. Bulak balik smp warna nya berubah. Angkat tiriskan.', 'images': []}, {'text': 'Bisa dimakan spt itu saja atau dikasi coklat cair diatasnya ya. Selamat mencoba', 'images': ['https://img-global.cpcdn.com/steps/6a8129cf10743e5c/400x400cq80/photo.jpg']}]","kulit lumpia, pisang matang, coklat tabur ceres, minyak, tepung"
resep-24983741,"['1 buah Apel (potong dadu)', '6 sdm Tepung beras', '3 sdm Tepung tapioka', '1/2 sdt Vanilla bubuk', '1/4 sdt Baking powder', '200 ml Air matang', '300 ml Minyak untuk menggoreng']","[{'text': 'Aduk semua bahan kering (Apel,tepung beras,tepung tapioka,vanilla bubuk,baking powder),kemudian tambahkan air sedikit demi sedikit hingga kental seperti cream soup (tidak padat).', 'images': []}, {'text': 'Panaskan minyak api sedang,masukan adonan ke minyak panas menggunakan sendok.', 'images': []}, {'text': 'Goreng persisi,jika sisi satu sudah matang dan berwarna kecoklatan, balikkan,lalu tunggu hingga sisi sebelahnya coklat keemasan,angkat,dan tiriskan.', 'images': []}, {'text': 'Tunggu dingin,lalu sajikan diatas piring.', 'images': []}, {'text': 'Dapat disajikan dengan caramel cair yang di tuang di atasnya secara zig zag.tapi kalau suka yah...', 'images': []}, {'text': 'Selamat menikmati :)', 'images': []}]","apel dadu, tepung beras, tepung tapioka, vanilla bubuk, baking powder, air matang, minyak"
resep-24982957,"['1 Bks tepung pisang goreng instan,', '3 bh pisang barangan,', '1 sdt kayumanis bubuk,', '1 sdm wijen hitam dan putih', 'Secukupnya air']","[{'text': 'Siapkan bahan', 'images': ['https://img-global.cpcdn.com/steps/57f59236c2dcd2e6/400x400cq80/photo.jpg']}, {'text': 'Masukkan tepung goreng instan kedalam mangkuk, beri kayumanis, wijen, tuang air secukupnya tidak terlalu encer atau kental', 'images': ['https://img-global.cpcdn.com/steps/b1ef39c1c8e3ff4d/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/cd3e6cbd7d7b7704/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/8b5efdb58bff596b/400x400cq80/photo.jpg']}, {'text': 'Masukkan pisang aduk rata, panaskan minyak goreng, masukkan pisang goreng hingga matang kecoklatan angkat tiriskan', 'images': ['https://img-global.cpcdn.com/steps/a341375f54a5b135/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/56e1daa8893eefbc/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/69be150e6128a54d/400x400cq80/photo.jpg']}, {'text': 'Sajikan hangat', 'images': ['https://img-global.cpcdn.com/steps/80a4b4847a96fc2d/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d630a6c200e56482/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/ae90b4d4709d5661/400x400cq80/photo.jpg']}]","tepung pisang goreng instan, pisang barangan, kayumanis bubuk, wijen hitam putih, air"
resep-24972882,"['1 bks mie telur', '1 buah wortel', '2 bonggol sawi hijau', '4 buah bakso sapi', '3 siung bawang putih iris tipis', '2 siung bawang merah iris tipis', '3 sdm kecap manis', '1 sdt kaldu bubuk ayam', '1 sdt garam halus', '1/2 sdt lada bubuk', '100 ml air', '3 sdm minyak untuk menumis', '4 sdm kacang tanah', '2 buah cabai rawit merah', '1 buah cabai merah keriting', '1 siung bawang putih', '150 ml air matang', '1/2 sdt garam halus', '1 sdm gula merah', '1 sdm gula pasir', '1/2 sdm cuka', '250 gram tepung terigu protein sedang', '2 sdm tepung tapioka', '2 sdm tepung maizena', '2 sdm margarin', '1 sdt kaldu bubuk ayam', '1/2 sdt garam halus', '1/4 sdt lada bubuk', '1/2 sdt kunyit bubuk', '1 sdt bawang putih bubuk', 'Secukupnya air', '2 buah wortel', '4 lembar kol', '2 batang daun bawang', 'Secukupnya simpel sirup', 'Secukupnya pewarna merah', 'Secukupnya jeruk nipis', 'Secukupnya es batu']","[{'text': 'Aduk rata bahan adonan tepung bakwan.', 'images': ['https://img-global.cpcdn.com/steps/2de12f916a890101/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/78c45dce746a605d/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/e98a9a7c7a5cb167/400x400cq80/photo.jpg']}, {'text': 'Masukkan sayuran, aduk lagi.', 'images': ['https://img-global.cpcdn.com/steps/2a589f2f97d1afbe/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/cb21489d1fe282f3/400x400cq80/photo.jpg']}, {'text': 'Goreng adonan bakwan sesendok sesendok dalam minyak panas sampai kuning keemasan, angkat dan tiriskan', 'images': ['https://img-global.cpcdn.com/steps/5492eee3cbf15a83/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/8efbc0c186379072/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/9aa19dc110daa80b/400x400cq80/photo.jpg']}, {'text': 'Rebus mie selama 3 menit, angkat dan tiriskan.', 'images': ['https://img-global.cpcdn.com/steps/80d4a8ac95b664b3/400x400cq80/photo.jpg']}, {'text': 'Panaskan minyak lalu tumis bawang merah dan bawang putih sampai harum. Masukkan batang sawi, wortel, dan bakso, kasih air masak hingga wortel empuk', 'images': ['https://img-global.cpcdn.com/steps/718c76a3679b236e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/3019ba511b323391/400x400cq80/photo.jpg']}, {'text': 'Masukkan mie rebus, kecap manis, lada bubuk, kaldu bubuk ayam, dan garam halus, aduk rata. Terakhir masukkan daun sawi, aduk hingga layu, test rasa lalu angkat.', 'images': ['https://img-global.cpcdn.com/steps/15d2b88f01b52bf8/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/358a30c702f7a8a5/400x400cq80/photo.jpg']}, {'text': 'Goreng kacang sampai kecoklatan. Blender kacang tanah, bawang putih, cabai merah, cabai rawit, gula merah, gula pasir, garam halus, dan air matang hingga halus. Tambahkan cuka, aduk rata.', 'images': ['https://img-global.cpcdn.com/steps/e31db826e11b4a8f/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/0640cd0f9de8a010/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/a519ef498485f9e6/400x400cq80/photo.jpg']}, {'text': 'Sajikan mie goreng dengan sambal kacang.', 'images': ['https://img-global.cpcdn.com/steps/368387cd8e5d9ca3/400x400cq80/photo.jpg']}, {'text': 'Aduk rata simpel sirup, pewarna merah, dan air. Tambahkan es batu dan potongan jeruk nipis, sajikan segera.', 'images': ['https://img-global.cpcdn.com/steps/e7525d807185a67a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f9716d27852cd1f8/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/44581fad8baac9c5/400x400cq80/photo.jpg']}, {'text': 'Sajikan mie goreng, bakwan vegie, dan sambal kacang. Biar seger minumnya es gula.', 'images': ['https://img-global.cpcdn.com/steps/56f37ee6bbd4574c/400x400cq80/photo.jpg']}]","mie telur, wortel, bonggol sawi hijau, bakso sapi, bawang putih iris, bawang merah iris, kecap manis, kaldu bubuk ayam, garam, lada bubuk, air, minyak, kacang tanah, cabai rawit merah, cabai merah keriting, bawang putih, air matang, garam, gula merah, gula pasir, cuka, tepung terigu protein seg, tepung tapioka, tepung maizena, margarin, kaldu bubuk ayam, garam, lada bubuk, kunyit bubuk, bawang putih bubuk, air, wortel, kol, daun bawang, simpel sirup, pewarna merah, jeruk nipis, es batu"
resep-24983111,"['300 g tepung terigu protein sedang', '200 ml UHT', '120 g kentang kukus dihaluskan', '1 butir telur', '50 g gula pasir', '50 g margarin', '1/2 sdt ragi instan']","[{'text': 'Masukan ragi ke dalam susu cair, aduk2 sisihkan sebentar', 'images': ['https://img-global.cpcdn.com/steps/588d092a2ef2b0d5/400x400cq80/photo.jpg']}, {'text': 'Masukan dalam wadah : tepung terigu, kentang, margarin, gulapasir, telor, aduk2, masukan susu cair UHT, campur kembali selama 5 menit sampai tercampur merata (sy pakai tangan), tutup diamkan 40 menit', 'images': ['https://img-global.cpcdn.com/steps/2da322b7079d10c5/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/4a51c5c80a5b6ad6/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/6da952189309771a/400x400cq80/photo.jpg']}, {'text': 'Setelah 40 menit, aduk sekali lagi, masukan dalam pelastik segitiga, panaskan minyak api sedang, isi adonan dalam cetakan, caranya : cetakan di masukan 1x di minyak panas setelah itu di isi adonan agar tidak lengket, masukkan dalam minyak, goyang2 cetakannya sampai adonan lepas,', 'images': ['https://img-global.cpcdn.com/steps/b94b2fb6ce3a51c3/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d5dc7c628a7ceff2/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/9e5e003cc3b5676c/400x400cq80/photo.jpg']}, {'text': 'Masak sampai selesai semua, beri toppingan seleramu, sajikan, siap dimakan   selamat mencoba, semoga berhasil ', 'images': ['https://img-global.cpcdn.com/steps/fdbaea7245d6803e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/942716147c09dbe8/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/f8230492d3d7934d/400x400cq80/photo.jpg']}]","tepung terigu protein seg, uht, kentang kukus, telur, gula pasir, margarin, ragi instan"
resep-24967353,"['250 gr tepung terigu cakra', '3 sdm gula pasir', '1 sdm ragi', '1 sdm susu bubuk', '1 sdm margarine', 'sedikit Garam', 'Air dingin dikira kira']","[{'text': 'Campurkan bahan kering terigu, ragi, gula, susu bubuk', 'images': ['https://img-global.cpcdn.com/steps/165b6c8a0454e935/400x400cq80/photo.jpg']}, {'text': 'Tuang air dingin perlahan lahan sy gak pakek takaran dikira kira saja kalo masih lengket tinggal tambahkan terigu sedikit', 'images': []}, {'text': 'Setelah itu uleni sebentar lalu masukkan margarine dan garam lalu uleni lagi sampai tidak lengket', 'images': ['https://img-global.cpcdn.com/steps/c571864ffec7908e/400x400cq80/photo.jpg']}, {'text': 'Kemudian sy diamkan ± 1 jam sampai mengembang kemudian kempiskan adonan untuk membuang udara', 'images': ['https://img-global.cpcdn.com/steps/2f75db4e92865300/400x400cq80/photo.jpg']}, {'text': 'Bagi adonan sy bagi 25gr', 'images': ['https://img-global.cpcdn.com/steps/73954a5bdaac73c6/400x400cq80/photo.jpg']}, {'text': 'Rounding adonan berbentuk bulat* lalu diamkan 5 menit', 'images': []}, {'text': 'Kemudian cetak dan lubangi', 'images': ['https://img-global.cpcdn.com/steps/435502111907ffd1/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/e6181a7358b5dba4/400x400cq80/photo.jpg']}, {'text': 'Diamkan lagi sampai mengembang 2x lalu goreng di api kecil sekali balik saja biar tidak menyerap minyak banyak', 'images': ['https://img-global.cpcdn.com/steps/93a5f10aab1a394e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/cb42a84228f76231/400x400cq80/photo.jpg']}, {'text': 'Tinggal kasih topping sesuai selera kebetulan ada stock coklat batang ditinggal di lelehkan / pake gula dingin aja juga enak', 'images': []}]","tepung terigu cakra, gula pasir, ragi, susu bubuk, margarine, garam, air"
resep-24977386,"['400 gr Tepung protein tinggi (me: cakra kembar)', '100 gr Tepung protein sedang (me: segitiga biru)', '50 gr Susu bubuk', '100 gr Gula pasir', '10 gr Ragi instan', '200 gr Kentang kukus yang sudah dihaluskan', '100 ml Susu full cream dingin (bisa juga diganti dengan air dingin)', '75 gr Mentega', '1/2 sdt Garam', '4 tetes Pewarna merah', 'Secukupnya Minyak goreng, untuk menggoreng donat', 'Secukupnya DCC Putih', 'Secukupnya Keju']","[{'text': 'Siapkan bahan-bahannya. Tuang kedalam baskom mixer bahan A kecuali susu cair full cream ya. Mixer dengan kecepatan tinggi, tuang bahan cair (susu cair full cream) secara bertahap.', 'images': ['https://img-global.cpcdn.com/steps/bf2f00efb7913002/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/528e46ec37c785b9/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/e05cfb21355831b7/400x400cq80/photo.jpg']}, {'text': 'Mixer hingga setengah kalis. Jika dirasa sudah setengah kalis, tambahkan bahan B. Lanjut mixer hingga kalis elastis.', 'images': ['https://img-global.cpcdn.com/steps/41a4f74b94af1e36/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/075c82774d835bb2/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/a00dd0c9c99e6951/400x400cq80/photo.jpg']}, {'text': 'Jika sudah kalis elastis, matikan mixer. Bagi adonan menjadi 2 bagian. 1 bagian tambahkan 4 tetes/ sesuai selera pewarna merah. Uleni menggunakan tangan atau uleni manual agar pewarna tercampur merata kedalam adonan.', 'images': ['https://img-global.cpcdn.com/steps/85e94c0d4b6f8b41/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/9094a09f3624b63f/400x400cq80/photo.jpg']}, {'text': 'Timbang adonan (perbagian @39gr). Lakukan hingga selesai. Lalu rounding dan diamkan kurleb 20 menit.', 'images': ['https://img-global.cpcdn.com/steps/811080d68a97a5c4/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/3e99d98eadaed263/400x400cq80/photo.jpg']}, {'text': 'Langkah selanjutnya adalah degassing. Mengeluarkan udara yg ada didlm adonan. Saya menggunakan alat cetakan donat dari kayu. Setelah itu melubangi tengahnya secara manual dengan tangan.', 'images': ['https://img-global.cpcdn.com/steps/697c9a80c07af4da/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/7731291372a9a711/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/302f5a0ea182f53c/400x400cq80/photo.jpg']}, {'text': 'Nanti hasilnya seperti ini yaa. Lakukan hingga selesai. Selanjutnya, Proofing adonan hingga mengembang 2x lipat.', 'images': ['https://img-global.cpcdn.com/steps/bd1842526399f32a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/6ff1f812bdf26a09/400x400cq80/photo.jpg']}, {'text': 'Setelah dirasa mengembang 2x lipat. Panaskan minyak, tunggu hingga bener2 panas. Lalu goreng donat. Menggorengnya jangan dibolak balik berkali2 yaa. Cukup 1 sisi bagian dirasa sudah golden brown, lalu balik dan 1 sisi bagian selanjutnya golden brown, donat siap untuk diangkat.', 'images': ['https://img-global.cpcdn.com/steps/6212cf5b5d5c9dc1/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/4acaa8edbe38cfe8/400x400cq80/photo.jpg']}, {'text': 'Goreng hingga adonan habis. Diamkan donat hingga dingin. Lalu mulai untuk menopping donat sesuai selera. Sy toppingnya pakai dcc putih + keju yaa bund. Boleh juga pake coklat glaze. Pokoknya sesuai selera bunda.', 'images': ['https://img-global.cpcdn.com/steps/ad08ab64374b7480/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/e9818db668060af9/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/3b9f1f292dde200f/400x400cq80/photo.jpg']}, {'text': 'Bisa juga ditopping dengan gula halus. Taraaaaaa, donat kentang merdeka siap untuk dinikmati. Cocok untuk temen ngopi atau ngeteh Selamat mencoba bund ', 'images': ['https://img-global.cpcdn.com/steps/d414b8833e8bcce6/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/1bcbd251bda235f0/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/6e2b2fc82ff56a35/400x400cq80/photo.jpg']}]","tepung protein tinggi cakra kembar, tepung protein seg biru, susu bubuk, gula pasir, ragi instan, kentang kukus, susu full cream, mentega, garam, tetes pewarna merah, minyak goreng donat, putih, keju"
resep-24981817,"['250 g pisang (saya pakai pisang Saba Bandung frozen, 275 g)', '50 g gula pasir', '1/2 sdt vanila bubuk', '1/4 sdt garam halus', '100 g tepung ketan putih (saya: 190 g)', '5-10 tetes pewarna makanan kuning/oranye (optional)', 'Secukupnya wijen']","[{'text': 'Letakkan pisang di wadah dan hancurkan. (Aslinya pisang dikukus dulu ya. Tapi pisang saya udah matang banget)', 'images': ['https://img-global.cpcdn.com/steps/41a363808ea0e975/400x400cq80/photo.jpg']}, {'text': 'Campur dengan gula, vanila, garam, sampai rata dan gula larut. Lalu masukkan tepung ketan dan pewarna. Jumlah tepung sesuaikan dengan kelembaban pisangnya. Ulen sampai kalis.', 'images': ['https://img-global.cpcdn.com/steps/ffdbd5a06015bce5/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/29260628ded3e818/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b2f46fe96c44bd7e/400x400cq80/photo.jpg']}, {'text': 'Bagi-bagi @ 50 g, dan bulatkan. Pipihkan, dan beri lubang. (sepertinya saya terlalu tipis nih . Bisa dipipihkan ukuran 6 cm saja, atau sesuai selera)', 'images': ['https://img-global.cpcdn.com/steps/f0545ddad0760d3e/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/5ecbf1d96cf840cf/400x400cq80/photo.jpg']}, {'text': 'Sediakan air di mangkuk. Juga taruh secukupnya wijen di piring. Celup donat ke air, lalu masukkan ke wijen. Baluri rata dengan wijen. Lakukan sampai habis (donat boleh disimpan dulu di kulkas supaya lebih set).', 'images': ['https://img-global.cpcdn.com/steps/7d6b0cda5d9f8f8a/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/c65212ec3e8ec190/400x400cq80/photo.jpg']}, {'text': 'Panaskan minyak, dan goreng. Balik jika donat sudah mengambang. Siap disajikan, hangat-hangat lebih enak..', 'images': ['https://img-global.cpcdn.com/steps/ca1eff528e79c16f/400x400cq80/photo.jpg']}]","pisang s, gula pasir, vanila bubuk, garam, tepung ketan putih saya, tetes pewarna makanan kuningoranye, wijen"
resep-24982685,"['250 gr terigu', '90 ml air', '1 sdt ragi', '2 sdm gula pasir', '1/2 sdt garam', '2 SDM mentega']","[{'text': 'Dalam wadah tuang semua bahan kecuali mentega dan garam', 'images': []}, {'text': 'Aduk adonan hingga 1/2 kalis', 'images': []}, {'text': 'Setelah 1/2 kalis tambahkan garam dan mentega aduk kembali hingga kalis', 'images': []}, {'text': 'Setelah kalis timbang adonan sesuai selera', 'images': []}, {'text': 'Selanjut nya bulatkan adonan baluri tepung', 'images': []}, {'text': 'Lanjut resting sebentar selama kurang lebih 15 menit', 'images': []}, {'text': 'Setelah 15 menit ambil 1 adonan pipihkan atau di tekan tekan kemudian bolongi tengah nya lanjut baluri kembali dengan tepung, lakukan hingga adonan habis', 'images': []}, {'text': 'Selanjut nya resting kembali selama 30 menit atau sesuaikan dengan suhu di ruangan masing masing', 'images': []}, {'text': 'Setelah 30 menit goreng adonan dengan api sedang agak kecil, saya mengunakan tehnik satu kali balik saja, kalau sudah matang boleh di angkat', 'images': []}]","terigu, air, ragi, gula pasir, garam, mentega"
resep-24953889,"['200 gram ayam fillet, bagian paha, haluskan', '100 gram udang, haluskan', '200 gram ikan tenggiri, haluskan', '1 buah labu siam, ukuran kecil. Parut halus, peras saring', '4 siung bawang putih, haluskan', '3 batang daun bawang. Iris halus, tumis dengan sedikit minyak', '1 butir telur', '1/2 sdt merica', '2 sdm gula pasir', '2 sdt garam', '1 sdm kecap asin', '3 sdm minyak goreng', '170 ml air es', '220 gram tepung tapioka', '40 gram terigu protein sedang', '100 gram kacang tanah goreng', '5 siung bawang putih, iris-iris', '7 siung bawang merah, iris-iris', '3 butir kemiri, geprek', '5 biji cabe merah, potong-potong', '80 gram gula merah', '2 lembar daun jeruk', '500 ml air', '3 sdm saos sambal', '1 sdm tepung beras, larutkan dengan sedikit air', '1 sdt garam', '80 ml minyak']","[{'text': 'Untuk siomay, campur semua bahan kemudian aduk rata.', 'images': ['https://img-global.cpcdn.com/steps/241c55d849acb4a3/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/8c61d21cdfda5577/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/b2c563d6b124c42e/400x400cq80/photo.jpg']}, {'text': 'Ambil 1sdm adonan, tata di atas daun pisang yang sudah dioles dengan sedikit minyak. Bentuk dengan bantuan garpu yang ditarik berulang dari arah samping ke atas. Kukus hingga matang selama kurang lebih 20menit.', 'images': ['https://img-global.cpcdn.com/steps/5e12e655e56ba348/400x400cq80/photo.jpg']}, {'text': 'Untuk bahan saus kacang. Tumis bawang merah, bawang putih, dan kemiri dengan sedikit minyak. Masukkan cabe rawit. Tumis sebentar, lalu matikan apinya.', 'images': ['https://img-global.cpcdn.com/steps/4c5a0e00f92eb23c/400x400cq80/photo.jpg']}, {'text': 'Pindahkan dalam blender, lalu tambahkan kacang, beri sedikit air. Haluskan.', 'images': ['https://img-global.cpcdn.com/steps/7515b02390ec85f1/400x400cq80/photo.jpg']}, {'text': 'Tuang kembali dalam panci, lalu masak sambil terus diaduk. Tambahkan gula merah, daun jeruk, saos sambal, garam, minyak, dan larutan tepung beras. Aduk terus hingga matang. Koreksi rasa.', 'images': ['https://img-global.cpcdn.com/steps/814f18eaa451e0a5/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/45dcf73f0719c8f4/400x400cq80/photo.jpg', 'https://img-global.cpcdn.com/steps/d13a1032d8fad7eb/400x400cq80/photo.jpg']}]","ayam fillet bagian paha, ikan tenggiri, labu siam peras saring, bawang putih, daun bawang, telur, merica, gula pasir, garam, kecap asin, minyak goreng, air es, tepung tapioka, terigu protein seg, kacang tanah goreng, bawang putih, bawang merah, kemiri, biji cabe merah, gula merah, daun jeruk, air, saos sambal, tepung beras, garam, minyak"
